Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,15.14,15.33,14.22,14.73,14.73,4965000
2017-01-04,14.78,15.41,14.51,15.3,15.3,4618800
2017-01-05,15.25,15.34,14.9,14.99,14.99,3511400
2017-01-06,15.05,15.39,14.94,15.32,15.32,5371400
2017-01-09,16.02,17.700001,15.6,17.58,17.58,11487800
2017-01-10,17.5,18.92,17.389999,18.91,18.91,9331900
2017-01-11,18.91,19.200001,17.469998999999998,18.23,18.23,10761500
2017-01-12,18.190001000000002,19.059998999999998,17.799999,18.82,18.82,5071700
2017-01-13,18.799999,19.299999,18.43,18.51,18.51,5340500
2017-01-17,18.33,18.440001000000002,17.76,17.790001,17.790001,4272000
2017-01-18,17.82,18.23,17.790001,18.02,18.02,3319000
2017-01-19,17.92,18.059998999999998,17.65,17.9,17.9,2473100
2017-01-20,17.92,18.030001000000002,17.639999,17.92,17.92,3070200
2017-01-23,17.92,18.629998999999998,17.860001,18.290001,18.290001,4206700
2017-01-24,18.27,18.549999,17.860001,18.530001000000002,18.530001000000002,4161500
2017-01-25,18.6,18.629998999999998,18.15,18.43,18.43,3766200
2017-01-26,18.43,18.84,18.25,18.5,18.5,3484400
2017-01-27,18.48,18.76,18.309998999999998,18.57,18.57,2988100
2017-01-30,18.540001,18.540001,17.75,18.280001000000002,18.280001000000002,5045100
2017-01-31,17.65,18.139999,16.719998999999998,18.120001000000002,18.120001000000002,9884800
2017-02-01,18.23,18.940001000000002,18.139999,18.82,18.82,5830500
2017-02-02,18.75,18.91,18.440001000000002,18.690001000000002,18.690001000000002,4092800
2017-02-03,18.790001,20.75,18.74,20.26,20.26,9783800
2017-02-06,20.16,20.43,19.370001000000002,20.030001000000002,20.030001000000002,5682100
2017-02-07,20.139999,20.91,19.91,20.57,20.57,6699800
2017-02-08,20.469998999999998,22.02,19.98,21.610001,21.610001,10401600
2017-02-09,21.57,22.65,21.450001,22.5,22.5,8092300
2017-02-10,22.889999,23.02,21.950001,22.08,22.08,6804100
2017-02-13,22.209999,22.49,21.26,21.299999,21.299999,4427900
2017-02-14,21.35,22.129998999999998,21.15,22.02,22.02,4796700
2017-02-15,22.0,22.129998999999998,21.58,22.1,22.1,5045500
2017-02-16,22.1,22.950001,22.07,22.65,22.65,5605000
2017-02-17,22.48,23.290001,22.4,23.120001000000002,23.120001000000002,5007900
2017-02-21,23.280001000000002,23.49,22.940001000000002,23.110001,23.110001,3934200
2017-02-22,23.1,23.23,22.530001000000002,22.620001000000002,22.620001000000002,3497700
2017-02-23,22.719998999999998,22.75,21.469998999999998,21.74,21.74,5855200
2017-02-24,21.709999,22.030001000000002,21.309998999999998,21.690001000000002,21.690001000000002,4524000
2017-02-27,21.82,23.4,21.82,23.09,23.09,8243200
2017-02-28,21.700001,22.530001000000002,21.25,21.530001000000002,21.530001000000002,9236700
2017-03-01,21.77,22.629998999999998,21.74,21.93,21.93,6661400
2017-03-02,21.860001,22.799999,21.75,21.99,21.99,5957300
2017-03-03,21.950001,23.24,21.950001,23.08,23.08,5744200
2017-03-06,23.280001000000002,23.280001000000002,22.27,22.73,22.73,6330600
2017-03-07,22.4,22.73,22.190001000000002,22.24,22.24,3595300
2017-03-08,22.33,22.91,21.690001000000002,21.83,21.83,4890400
2017-03-09,21.6,22.360001,21.6,22.0,22.0,3699000
2017-03-10,21.98,22.190001000000002,21.219998999999998,21.639999,21.639999,5323600
2017-03-13,21.629998999999998,21.889999,21.09,21.85,21.85,4394700
2017-03-14,21.77,22.0,21.33,21.74,21.74,3352800
2017-03-15,21.799999,22.959999,21.59,22.799999,22.799999,5371200
2017-03-16,22.559998999999998,22.75,21.76,21.870001000000002,21.870001000000002,4371200
2017-03-17,21.530001000000002,22.35,21.52,22.030001000000002,22.030001000000002,5284800
2017-03-20,21.93,22.18,21.530001000000002,22.040001,22.040001,3166800
2017-03-21,22.030001000000002,22.16,20.43,20.440001000000002,20.440001000000002,5097800
2017-03-22,20.549999,20.85,20.02,20.48,20.48,4701200
2017-03-23,20.549999,20.85,20.290001,20.309998999999998,20.309998999999998,2923300
2017-03-24,20.32,21.08,20.309998999999998,20.91,20.91,3344200
2017-03-27,20.65,21.440001000000002,20.299999,21.370001000000002,21.370001000000002,3930900
2017-03-28,21.43,21.92,21.200001,21.280001000000002,21.280001000000002,2901200
2017-03-29,21.27,21.6,21.110001,21.129998999999998,21.129998999999998,2097600
